letter_idx,sentence,top_emotion,top_emotion_score,joy,neutral,sadness,surprise,anger,fear,disgust,second_emotion_score,confidence_gap,second_emotion
26,"Achmet-beg did not own to me that he was of this opinion; but made no scruple of deviating from some part of Mahomet's law, by drinking wine with the same freedom we did.",disgust,0.6354637742042542,0.02507808245718479,0.24712365865707397,0.0279423538595438,0.002438662573695183,0.026398619636893272,0.03555493429303169,0.6354637742042542,0.24712365865707397,0.3883401155471802,neutral
26,When I asked him how he came to allow himself that liberty?,neutral,0.5426401495933533,0.00838391575962305,0.5426401495933533,0.00858461856842041,0.19281437993049622,0.09353416413068771,0.0658426508307457,0.08820011466741562,0.19281437993049622,0.34982576966285706,surprise
26,"He made answer, that all the creatures of God are good, and designed for the use of man; however, that the prohibition of wine was a very wise maxim, and meant for the common people, being the source of all disorders amongst them; but, that the prophet never designed to confine those that knew how to use it with moderation; nevertheless, he said, that scandal ought to be avoided, and that he never drank it in public.",disgust,0.45422396063804626,0.019560914486646652,0.41122233867645264,0.05047110840678215,0.002695243339985609,0.04571162536740303,0.01611477881669998,0.45422396063804626,0.41122233867645264,0.04300162196159363,neutral
26,"This is the general way of thinking amongst them, and very few forbear drinking wine that are able to afford it.",neutral,0.7903187274932861,0.0037482590414583683,0.7903187274932861,0.038886286318302155,0.007950850762426853,0.008032897487282753,0.014093764126300812,0.13696929812431335,0.13696929812431335,0.6533494293689728,disgust
26,"He assured me, that if I understood Arabic, I should be very well pleased with reading the alcoran, which is so far from the nonsense we charge it with, that it is the purest morality, delivered in the very best language.",joy,0.6513400077819824,0.6513400077819824,0.279930055141449,0.004986254032701254,0.004610523581504822,0.014536123722791672,0.0014261858304962516,0.04317087307572365,0.279930055141449,0.37140995264053345,neutral
26,"I have since heard impartial Christians speak of it in the same manner; and I don't doubt but that all our translations are from copies got from the Greek priests, who would not fail to falsify it with the extremity of malice.",neutral,0.5576900839805603,0.012028676457703114,0.5576900839805603,0.008030257187783718,0.006093460600823164,0.31173601746559143,0.00425137160345912,0.1001700609922409,0.31173601746559143,0.24595406651496887,anger
26,"No body of men ever were more ignorant, or more corrupt; yet they differ so little from the Romish church, that, I confess, nothing gives me a greater abhorrence of the cruelty of your clergy, than the barbarous persecution of them, whenever they have been their masters, for no other reason than their not acknowledging the pope.",disgust,0.8907756209373474,0.000509372097440064,0.005188432522118092,0.003803650150075555,0.0007347483187913895,0.0934283435344696,0.005559781566262245,0.8907756209373474,0.0934283435344696,0.7973472774028778,anger
26,"The dissenting in that one article, has got them the titles of heretics and schismatics; and, what is worse, the same treatment.",disgust,0.932500958442688,0.0005830407608300447,0.006839713081717491,0.004424289334565401,0.0005752838915213943,0.05295040085911751,0.0021263672970235348,0.932500958442688,0.05295040085911751,0.8795505575835705,anger
26,"I found at Philippopolis, a sect of Christians that call themselves Paulines.",neutral,0.531198263168335,0.008915595710277557,0.531198263168335,0.005618865601718426,0.0729001834988594,0.010077723301947117,0.007730554789304733,0.36355888843536377,0.36355888843536377,0.1676393747329712,disgust
26,"They shew an old church, where, they say, St Paul preached; and he is their favourite saint, after the same manner that St Peter is at Rome; neither do they forget to give him the same preference over the rest of the apostles.",neutral,0.835070013999939,0.00860936101526022,0.835070013999939,0.02492651343345642,0.05247721076011658,0.016141150146722794,0.0029516953509300947,0.05982406064867973,0.05982406064867973,0.7752459533512592,disgust
26,"BUT of all the religions I have seen, that of the Arnounts seems to me the most particular; they are natives of Arnountlich, the ancient Macedonia, and still retain the courage and hardiness, though they have lost the name of Macedonians, being the best militia in the Turkish empire, and the only check upon the janizaries.",neutral,0.9310354590415955,0.019978364929556847,0.9310354590415955,0.00208039372228086,0.02183331921696663,0.005665282718837261,0.0016250332118943334,0.017782188951969147,0.02183331921696663,0.9092021398246288,surprise
26,"They are foot soldiers; we had a guard of them, relieved in every considerable town we passed; they are all cloathed and armed at their own expence, dressed in clean white coarse cloth, carrying guns of a prodigious length, which they run with upon their shoulders, as if they did not feel the weight of them, the leader singing a sort of rude tune, not unpleasant, and the rest making up the chorus.",disgust,0.8410208821296692,0.0034050270915031433,0.1072952151298523,0.008067845366895199,0.0028755986131727695,0.03550611436367035,0.0018293525790795684,0.8410208821296692,0.1072952151298523,0.7337256669998169,neutral
26,"These people living between Christians and Mahometans, and not being skilled in controversy, declare, that they are utterly unable to judge which religion is best; but, to be certain of not entirely rejecting the truth, they very prudently follow both.",neutral,0.8304200768470764,0.010222581215202808,0.8304200768470764,0.014860743656754494,0.0025275107473134995,0.040605638176202774,0.04557868093252182,0.05578475818037987,0.05578475818037987,0.7746353186666965,disgust
26,"They go to the mosques on Fridays, and to the church on Sunday, saying, for their excuse, that at the day of judgment they are sure of protection from the true prophet; but which that is, they are not able to determine in this world.",neutral,0.8768209218978882,0.008072878234088421,0.8768209218978882,0.009086021222174168,0.004378436598926783,0.02462008222937584,0.02266783080995083,0.05435381457209587,0.05435381457209587,0.8224671073257923,disgust
26,"I believe there is no other race of mankind, who have so modest an opinion of their own capacity.",surprise,0.8890570402145386,0.002353883581236005,0.07704310864210129,0.0036802622489631176,0.8890570402145386,0.010944758541882038,0.004093140829354525,0.012827816419303417,0.07704310864210129,0.8120139315724373,neutral
26,"THESE are the remarks I have made, on the diversity of religions I have seen.",neutral,0.8598937392234802,0.00783855002373457,0.8598937392234802,0.002263425150886178,0.11187337338924408,0.008088418282568455,0.0017570351483300328,0.008285410702228546,0.11187337338924408,0.7480203658342361,surprise
26,I don't ask your pardon for the liberty I have taken in speaking of the Roman.,anger,0.5886550545692444,0.006081819534301758,0.23453311622142792,0.043346304446458817,0.0019773722160607576,0.5886550545692444,0.01803797110915184,0.1073683574795723,0.23453311622142792,0.35412193834781647,neutral
26,"I know you equally condemn the quakery (sic) of all churches, as much as you revere the sacred truths, in which we both agree.",disgust,0.5529350638389587,0.0029767067171633244,0.10668692737817764,0.020256102085113525,0.0023888100404292345,0.3001188337802887,0.014637541957199574,0.5529350638389587,0.3001188337802887,0.25281623005867004,anger
26,YOU will expect I should say something to you of the antiquities of this country; but there are few remains of ancient Greece.,neutral,0.5466419458389282,0.005775314290076494,0.5466419458389282,0.10847758501768112,0.2695339322090149,0.014673951081931591,0.006634900346398354,0.04826239496469498,0.2695339322090149,0.27710801362991333,surprise
26,"We passed near the piece of an arch, which is commonly called Trajan's Gate, from a supposition, that he made it to shut up the passage over the mountains, between Sophia and Philippopolis.",disgust,0.3467356860637665,0.008551552891731262,0.30735352635383606,0.01862848550081253,0.04626189544796944,0.0941213071346283,0.17834755778312683,0.3467356860637665,0.30735352635383606,0.03938215970993042,neutral
26,"But I rather believe it the remains of some triumphal arch, (tho' I could not see any inscription;) for if that passage had been shut up, there are many others that would serve for the march of an army; and, notwithstanding the story of Baldwin earl of Flanders being overthrown in these straits, after he won Constantinople, I don't fancy the Germans would find themselves stopped by them at this day.",neutral,0.5744965076446533,0.027055077254772186,0.5744965076446533,0.012059885077178478,0.26343461871147156,0.06165006011724472,0.01953340694308281,0.041770435869693756,0.26343461871147156,0.31106188893318176,surprise
26,"'Tis true, the road is now made (with great industry) as commodious as possible, for the march of the Turkish army; there is not one ditch or puddle between this place and Belgrade, that has not a large strong bridge of planks built over it; but the precipices are not so terrible as I had heard them represented.",disgust,0.48877570033073425,0.0016879122704267502,0.020274752750992775,0.015125451609492302,0.008996831253170967,0.01436777412891388,0.45077162981033325,0.48877570033073425,0.45077162981033325,0.038004070520401,fear
26,"At these mountains we lay at the little village Kiskoi, wholly inhabited by Christians, as all the peasants of Bulgaria are.",disgust,0.5598939061164856,0.009311052039265633,0.2163318544626236,0.020438946783542633,0.00870064552873373,0.03910067304968834,0.14622294902801514,0.5598939061164856,0.2163318544626236,0.343562051653862,neutral
26,"Their houses are nothing but little huts, raised of dirt baked in the sun; and they leave them and fly into the mountains, some months before the march of the Turkish army, who would else entirely ruin them, by driving away their whole flocks.",disgust,0.3261956572532654,0.004878706764429808,0.23665732145309448,0.06082217022776604,0.011600637808442116,0.3251136541366577,0.03473184257745743,0.3261956572532654,0.3251136541366577,0.001082003116607666,anger
26,"This precaution Secures them in a sort of plenty; for such vast tracts of land lying in common, they have the liberty of sowing what they please, and are generally very industrious husbandmen.",neutral,0.4942954480648041,0.4381672441959381,0.4942954480648041,0.010425481013953686,0.0036626923829317093,0.020177466794848442,0.006536339875310659,0.0267353393137455,0.4381672441959381,0.05612820386886597,joy
26,I drank here several sorts of delicious wine.,joy,0.9336630702018738,0.9336630702018738,0.03125428035855293,0.0023438374046236277,0.004261570982635021,0.0026637751143425703,0.0011973473010584712,0.024616099894046783,0.03125428035855293,0.9024087898433208,neutral
26,"The women dress themselves in a great variety of coloured glass beads, and are not ugly, but of a tawny complexion.",disgust,0.7777526378631592,0.007890666835010052,0.17404015362262726,0.027775293216109276,0.004545442294329405,0.004302044399082661,0.0036937627010047436,0.7777526378631592,0.17404015362262726,0.6037124842405319,neutral
26,"I have now told you all that is worth telling you, and perhaps more, relating to my journey.",neutral,0.9274958372116089,0.0445406436920166,0.9274958372116089,0.006477218586951494,0.011250078678131104,0.0052330647595226765,0.0013954014284536242,0.0036078235134482384,0.0445406436920166,0.8829551935195923,joy
26,"When I am at Constantinople, I'll try to pick up some curiosities, and then you shall hear again from                                 Your's, &c.",neutral,0.43589547276496887,0.3253903388977051,0.43589547276496887,0.09835928678512573,0.0939926952123642,0.012775232084095478,0.028860630467534065,0.0047263395972549915,0.3253903388977051,0.1105051338672638,joy
27,"AS I never can forget the smallest of your ladyship's commands, my first business here has been to enquire after the stuffs you ordered me to look for, without being able to find what you would like.",neutral,0.7026188969612122,0.006853858008980751,0.7026188969612122,0.058338046073913574,0.027046605944633484,0.08853258192539215,0.038816891610622406,0.07779314368963242,0.08853258192539215,0.61408631503582,anger
27,"The difference of the dress here and at London is so great, the same sort of things are not proper for _caftans_ and _manteaus_.",neutral,0.7943092584609985,0.017973821610212326,0.7943092584609985,0.022682949900627136,0.04143967851996422,0.03907601907849312,0.018533559516072273,0.06598469614982605,0.06598469614982605,0.7283245623111725,disgust
27,"However, I will not give over my search, but renew it again at Constantinople, though I have reason to believe there is nothing finer than what is to be found here, as this place is at present the residence of the court.",neutral,0.36293986439704895,0.07758117467164993,0.36293986439704895,0.13829270005226135,0.030954670161008835,0.18938325345516205,0.12299434095621109,0.07785392552614212,0.18938325345516205,0.1735566109418869,anger
27,"The grand signior's eldest daughter was married some few days before I came hither; and, upon that occasion, the Turkish ladies display all their magnificence.",joy,0.5985965728759766,0.5985965728759766,0.16600528359413147,0.01619034633040428,0.03412666544318199,0.01577606238424778,0.0038746390491724014,0.1654304414987564,0.16600528359413147,0.4325912892818451,neutral
27,The bride was conducted to her husband's house in very great splendor (sic).,joy,0.7241902351379395,0.7241902351379395,0.01718377135694027,0.006853644736111164,0.008797434158623219,0.009245650842785835,0.0033491719514131546,0.230380117893219,0.230380117893219,0.49381011724472046,disgust
27,"She is widow of the late vizier, who was killed at Peterwaradin, though that ought rather to be called a contract than a marriage, since she never has lived with him; however, the greatest part of his wealth is hers.",sadness,0.5762951374053955,0.009888323955237865,0.28543633222579956,0.5762951374053955,0.0208644550293684,0.016974590718746185,0.006458533927798271,0.08408267050981522,0.28543633222579956,0.29085880517959595,neutral
27,"He had the permission of visiting her in the seraglio; and, being one of the handsomest men in the empire, had very much engaged her affections.--When she saw this second husband, who is at least fifty, she could not forbear bursting into tears.",disgust,0.48198413848876953,0.04304707050323486,0.031096436083316803,0.09881971776485443,0.03231530636548996,0.29721811413764954,0.015519319102168083,0.48198413848876953,0.29721811413764954,0.18476602435112,anger
27,"He is indeed a man of merit, and the declared favourite of the sultan, (which they call _ mosayp_) but that is not enough to make him pleasing in the eyes of a girl of thirteen.",neutral,0.7570974826812744,0.023131046444177628,0.7570974826812744,0.050285376608371735,0.01760810799896717,0.012307657860219479,0.0016460923943668604,0.13792425394058228,0.13792425394058228,0.6191732287406921,disgust
27,"THE government here is entirely in the hands of the army, the grand signior, with all his absolute power, is as much a slave as any of his subjects, and trembles at a janizary's frown.",anger,0.4870247542858124,0.005517976358532906,0.1512981355190277,0.050677429884672165,0.0034069737885147333,0.4870247542858124,0.14496706426143646,0.15710772573947906,0.15710772573947906,0.3299170285463333,disgust
27,"Here is, indeed, a much greater appearance of subjection than amongst us; a minister of state is not spoke to, but upon the knee: should a reflection on his conduct be dropt (sic) in a coffee-house (for they have spies every where) the house would be raz'd (sic) to the ground, and perhaps the whole company put to the torture.",disgust,0.888187050819397,0.0006454765680246055,0.04033588990569115,0.013750456273555756,0.014273417182266712,0.01695871166884899,0.02584901638329029,0.888187050819397,0.04033588990569115,0.8478511609137058,neutral
27,"No _huzzaing mobs, senseless pamphlets, and tavern disputes about politics_; A consequential ill that freedom draws; A bad effect,--but from a noble cause.",anger,0.44480061531066895,0.007995149120688438,0.06264516711235046,0.17197422683238983,0.004525240510702133,0.44480061531066895,0.01559978537261486,0.2924598455429077,0.2924598455429077,0.15234076976776123,disgust
27,None of our harmless calling names!,anger,0.7477697134017944,0.0020534563809633255,0.01624237932264805,0.009728871285915375,0.005805653054267168,0.7477697134017944,0.004575734492391348,0.21382413804531097,0.21382413804531097,0.5339455753564835,disgust
27,"but when a minister here displeases the people, in three hours time he is dragged even from his master's arms.",disgust,0.8760877847671509,0.0006095533608458936,0.005445010028779507,0.008567669428884983,0.0019675549119710922,0.1058504655957222,0.0014720901381224394,0.8760877847671509,0.1058504655957222,0.7702373191714287,anger
27,"They cut off hands, head, and feet, and throw them before the palace gate, with all the respect in the world; while the sultan (to whom they all profess an unlimited adoration) sits trembling in his apartment, and dare neither defend nor revenge his favourite.",fear,0.9317513704299927,0.0015513733960688114,0.012062817811965942,0.0035270731896162033,0.0012044385075569153,0.037407245486974716,0.9317513704299927,0.01249572541564703,0.037407245486974716,0.894344124943018,anger
27,"This is the blessed condition of the most absolute monarch upon earth, who o---- no l---- but his _will_.",neutral,0.7998574376106262,0.040999315679073334,0.7998574376106262,0.01516917534172535,0.02038557082414627,0.03333737701177597,0.005810668226331472,0.0844404548406601,0.0844404548406601,0.7154169827699661,disgust
27,[Editor's note: Two words are unreadable due to damage to the book which may have occurred at the time of printing.,neutral,0.39092209935188293,0.0028051966801285744,0.39092209935188293,0.2743511497974396,0.0482201911509037,0.04410829022526741,0.02990265004336834,0.20969043672084808,0.2743511497974396,0.11657094955444336,sadness
27,"It seems probable that the sentence should end "".. who owns no limit but his _will_."".]",neutral,0.5533729791641235,0.008197741582989693,0.5533729791641235,0.10352089256048203,0.022092681378126144,0.11467589437961578,0.05333530902862549,0.14480453729629517,0.14480453729629517,0.40856844186782837,disgust
27,"I CANNOT help wishing, in the loyality (sic) of my heart, that the parliament would send hither a ship-load of young passive obedient men, that they might see arbitrary government in its clearest, and strongest light, where 'tis hard to judge, whether the prince, people, or ministers, are most miserable.",sadness,0.92948979139328,0.006135386414825916,0.017672866582870483,0.92948979139328,0.001567338709719479,0.003807365894317627,0.004189826548099518,0.03713748976588249,0.03713748976588249,0.8923523016273975,disgust
27,"I could make many reflections on this subject; but I know, madam, your own good sense has already furnished you with better than I am capable of.",neutral,0.8683115839958191,0.024889307096600533,0.8683115839958191,0.03945077210664749,0.01303514838218689,0.014434892684221268,0.0089309336617589,0.030947433784604073,0.03945077210664749,0.8288608118891716,sadness
27,I WENT yesterday along with the French ambassadress to see the grand signior in his passage to the mosque.,neutral,0.6663523316383362,0.06855690479278564,0.6663523316383362,0.012058688327670097,0.09598822146654129,0.012598428875207901,0.10062661021947861,0.04381881281733513,0.10062661021947861,0.5657257214188576,fear
27,"He was preceded by a numerous guard of janizaries, with vast white feathers on their heads, as also by the _spahis_ and _bostangees_, (these are foot and horse guards) and the royal gardeners, which are a very considerable body of men, dressed in different habits of fine lively colours, so that at a distance, they appeared like a parterre of tulips.",neutral,0.8252256512641907,0.05197647213935852,0.8252256512641907,0.0028431022074073553,0.03137652948498726,0.010331392288208008,0.006325531750917435,0.07192122936248779,0.07192122936248779,0.7533044219017029,disgust
27,"After them the aga of the janizaries, in a robe of purple velvet, lined with silver tissue, his horse led by two slaves richly dressed.",disgust,0.9720776081085205,0.005814365576952696,0.013616670854389668,0.0016675707884132862,0.001391752390190959,0.0036327505949884653,0.0017993651563301682,0.9720776081085205,0.013616670854389668,0.9584609372541308,neutral
27,"Next him the _kyzlier-aga_ (your ladyship knows, this is the chief guardian of the seraglio ladies) in a deep yellow cloth (which suited very well to his black face) lined with sables.",neutral,0.8229027986526489,0.010008118115365505,0.8229027986526489,0.009255992248654366,0.029040077701210976,0.010005165822803974,0.0034240824170410633,0.11536374688148499,0.11536374688148499,0.7075390517711639,disgust
27,"Last came his sublimity himself, arrayed in green, lined with the fur of a black Moscovite fox, which is supposed worth a thousand pounds sterling, and mounted on a fine horse, with furniture embroidered with jewels.",neutral,0.7788960933685303,0.013054070994257927,0.7788960933685303,0.00602205703034997,0.01961655542254448,0.010944789275527,0.0016151049640029669,0.16985130310058594,0.16985130310058594,0.6090447902679443,disgust
27,"Six more horses richly caparisoned were led after him; and two of his principal courtiers bore, one his gold, and the other his silver coffee-pot, on a staff; another carried a silver stool on his head for him to sit on.---It would be too tedious to tell your ladyship the various dresses and turbants (sic) by which their rank is distinguished; but they were all extremely rich and gay, to the number of some thousands; so that perhaps there cannot be seen a more beautiful procession.",neutral,0.4771960973739624,0.06933031231164932,0.4771960973739624,0.03849976137280464,0.11304175108671188,0.02443297766149044,0.00542829092592001,0.2720707952976227,0.2720707952976227,0.20512530207633972,disgust
27,"The sultan appeared to us a handsome man of about forty, with something, however, severe in his countenance, and his eyes very ---- ---- ---- [Editor's note: as above a few words are illegible but seem to be 'sultry and black'.]",anger,0.8913803696632385,0.0006668144487775862,0.003603121964260936,0.0019481952767819166,0.001176866120658815,0.8913803696632385,0.0034855857957154512,0.09773915261030197,0.09773915261030197,0.7936412170529366,disgust
27,"He happened to stop under the window where he stood, and (I suppose being told who we were) looked upon us very attentively, so that we had full leisure to consider him.",disgust,0.6359130144119263,0.0696832686662674,0.2292504608631134,0.014217058196663857,0.0054163201712071896,0.02333160676062107,0.022188229486346245,0.6359130144119263,0.2292504608631134,0.40666255354881287,neutral
27,"The French ambassadress agreed with me as to his good mien; I see that lady very often; she is young, and her conversation would be a great relief to me, if I could persuade her to live without those forms and ceremonies that make life so formal and tiresome.",joy,0.6613001227378845,0.6613001227378845,0.2502419948577881,0.013495871797204018,0.004047808703035116,0.008440718986093998,0.0023140786215662956,0.06015937402844429,0.2502419948577881,0.41105812788009644,neutral
27,"But she is so delighted with her guards, her four and twenty footmen, gentlemen, ushers, &c. that she would rather die than make me a visit without them; not to reckon a coachful of attending damsels ycleap'd (sic) maids of honour.",joy,0.9573836326599121,0.9573836326599121,0.02329636923968792,0.003000357188284397,0.00577980000525713,0.005504459608346224,0.0005661739269271493,0.004469188861548901,0.02329636923968792,0.9340872634202242,neutral
27,"What vexes me is, that as long as she will visit me with a troublesome equipage, I am obliged to do the same: however, our mutual interest makes us much together.",anger,0.776680052280426,0.005013369955122471,0.058576080948114395,0.05257168412208557,0.0018987078219652176,0.776680052280426,0.005742849316447973,0.09951724112033844,0.09951724112033844,0.6771628111600876,disgust
27,"I went with her the other day all round the town, in an open gilt chariot, with our joint train of attendants, preceded by our guards, who might have summoned the people to see what they had never seen, nor ever perhaps would see again, two young Christian ambassadresses at the same time.",neutral,0.41503119468688965,0.011062131263315678,0.41503119468688965,0.006739717908203602,0.16425444185733795,0.04069119691848755,0.2118827998638153,0.15033847093582153,0.2118827998638153,0.20314839482307434,fear
27,"Your ladyship may easily imagine, we drew a vast crowd of spectators, but all silent as death.",neutral,0.6967127323150635,0.004095067270100117,0.6967127323150635,0.06583847105503082,0.06668858230113983,0.018813641741871834,0.07338833063840866,0.07446321099996567,0.07446321099996567,0.6222495213150978,disgust
27,"If any of them had taken the liberties of our mobs upon any strange sight, our janizaries had made no scruple of falling on them with their scimitars, without danger for so doing, being above law.",fear,0.8457926511764526,0.0051741823554039,0.08836505562067032,0.004570389166474342,0.004861971829086542,0.015874430537223816,0.8457926511764526,0.03536142036318779,0.08836505562067032,0.7574275955557823,neutral
27,"These people however (I mean the janizaries) have some good qualities; they are very zealous and faithful where they serve, and look upon it as their business to fight for you on all occasions.",neutral,0.875336229801178,0.027863528579473495,0.875336229801178,0.004655621014535427,0.00512603810057044,0.03465568646788597,0.0010235473746433854,0.051339346915483475,0.051339346915483475,0.8239968828856945,disgust
27,"Of this I had a very pleasant instance in a village on this side Philippopolis, where we were met by our domestic guards.",joy,0.8397466540336609,0.8397466540336609,0.025794824585318565,0.0037620295770466328,0.0030289574060589075,0.00785554014146328,0.0026341425254940987,0.117177814245224,0.117177814245224,0.7225688397884369,disgust
27,"I happened to bespeak pigeons for supper, upon which one of my janizaries went immediately to the cadi (the chief civil officer of the town) and ordered him to send in some dozens.",disgust,0.6440971493721008,0.0031000315211713314,0.030447665601968765,0.00338238338008523,0.004570317454636097,0.3019407093524933,0.012461695820093155,0.6440971493721008,0.3019407093524933,0.34215644001960754,anger
27,"The poor man answered, that he had already sent about, but could get none.",sadness,0.637442409992218,0.002256493316963315,0.07232935726642609,0.637442409992218,0.015784936025738716,0.07975936681032181,0.005559134297072887,0.18686838448047638,0.18686838448047638,0.45057402551174164,disgust
27,"My janizary, in the height of his zeal for my service, immediately locked him up prisoner in his room, telling him he deserved death for his impudence, in offering to excuse his not obeying my command; but, out of respect to me, he would not punish him but by my order.",anger,0.8935610055923462,0.0011609809007495642,0.006648828275501728,0.012638292275369167,0.0020429466385394335,0.8935610055923462,0.004277232103049755,0.07967076450586319,0.07967076450586319,0.813890241086483,disgust
27,"Accordingly he came very gravely to me, to ask what should be done to him; adding, by way of compliment, that if I pleased he would bring me his head.--This may give you some idea of the unlimited power of these fellows, who are all sworn brothers, and bound to revenge the injuries done to one another, whether at Cairo, Aleppo, or any part of the world.",anger,0.4295085072517395,0.007810045499354601,0.0712466761469841,0.18054702877998352,0.005323484539985657,0.4295085072517395,0.17648018896579742,0.12908409535884857,0.18054702877998352,0.24896147847175598,sadness
27,"This inviolable league makes them so powerful, that the greatest man at court never speaks to them but in a flattering tone; and in Asia, any man that is rich is forced to enrol himself a janizary, to secure his estate.--But I have already said enough; and I dare swear, dear madam, that, by this time, 'tis a very comfortable reflection to you, that there is no possibility of your receiving such a tedious letter but once in six months; 'tis that consideration has given me the assurance of entertaining you so long, and will, I hope, plead the excuse of, dear madam,  Your's, &c.",joy,0.508120059967041,0.508120059967041,0.27918359637260437,0.038495976477861404,0.022899596020579338,0.07900946587324142,0.019244739785790443,0.0530465692281723,0.27918359637260437,0.22893646359443665,neutral
28,"I WISH to God, dear sister, that you were as regular in letting me know what passes on your side of the globe, as I am careful in endeavouring to amuse you by the account of all I see here, that I think worth your notice.",neutral,0.6345865726470947,0.21886380016803741,0.6345865726470947,0.0640299916267395,0.05001203715801239,0.007533745374530554,0.004288944881409407,0.02068495936691761,0.21886380016803741,0.4157227724790573,joy
28,"You content yourself with telling me over and over, that the town is very dull: it may, possibly, be dull to you, when every day does not present you with something new; but for me that am in arrears, at least two months news, all that seems very stale with you, would be very fresh and sweet here.",sadness,0.5589083433151245,0.053239960223436356,0.2233164757490158,0.5589083433151245,0.008570462465286255,0.020052587613463402,0.005512861534953117,0.13039928674697876,0.2233164757490158,0.3355918675661087,neutral
28,"Pray let me into more particulars, and I will try to awaken your gratitude, by giving you a full and true relation of the novelties of this place, none of which would surprise you more than a sight of my person, as I am now in my Turkish habit, though I believe you would be of my opinion, that 'tis admirably becoming.--I intend to send you my picture; in the mean time accept of it here.",surprise,0.7202825546264648,0.18674792349338531,0.06925434619188309,0.009790830314159393,0.7202825546264648,0.01036752387881279,0.0022280076518654823,0.0013287810143083334,0.18674792349338531,0.5335346311330795,joy
28,"THE first part of my dress is a pair of drawers, very full that reach to my shoes, and conceal the legs more modestly than your petticoats.",neutral,0.6438667178153992,0.01289333961904049,0.6438667178153992,0.021443340927362442,0.1636052280664444,0.025168901309370995,0.02665211260318756,0.10637041926383972,0.1636052280664444,0.4802614897489548,surprise
28,"They are of a thin rose-coloured damask, brocaded with silver flowers.",neutral,0.8483718037605286,0.013107954524457455,0.8483718037605286,0.0068326424807310104,0.012358836829662323,0.010771075263619423,0.0024946604389697313,0.10606300830841064,0.10606300830841064,0.7423087954521179,disgust
28,"My shoes are of white kid leather, embroidered with gold.",neutral,0.7871522903442383,0.03322213515639305,0.7871522903442383,0.013299369253218174,0.03190283849835396,0.024364175274968147,0.002693842863664031,0.10736535489559174,0.10736535489559174,0.6797869354486465,disgust
28,"Over this hangs my smock, of a fine white silk gauze, edged with embroidery.",neutral,0.47447553277015686,0.025482673197984695,0.47447553277015686,0.02264723926782608,0.02736474946141243,0.020739521831274033,0.009794122539460659,0.4194961190223694,0.4194961190223694,0.054979413747787476,disgust
28,"This smock has wide sleeves hanging half way down the arm, and is closed at the neck with a diamond button; but the shape and colour of the bosom is very well to be distinguished through it.--The _antery_ is a waistcoat, made close to the shape, of white and gold damask, with very long sleeves falling back, and fringed with deep gold fringe, and should have diamond or pearl buttons.",neutral,0.8198497891426086,0.017651142552495003,0.8198497891426086,0.018303485587239265,0.046806395053863525,0.013525908812880516,0.005815973039716482,0.0780472382903099,0.0780472382903099,0.7418025508522987,disgust
28,"My _caftan_, of the same stuff with my drawers, is a robe exactly fitted to my shape, and reaching to my feet, with very long strait falling sleeves.",neutral,0.7355027794837952,0.025893473997712135,0.7355027794837952,0.03189341723918915,0.15553630888462067,0.014573018997907639,0.006842338014394045,0.029758581891655922,0.15553630888462067,0.5799664705991745,surprise
28,"Over this is my girdle, of about four fingers broad, which, all that can afford it, have entirely of diamonds or other precious stones; those who will not be at that expence, have it of exquisite embroidery on sattin (sic); but it must be fastened before with a clasp of diamonds.--The _curdee_ is a loose robe they throw off, or put on, according to the weather, being of a rich brocade (mine is green and gold) either lined with ermine or sables; the sleeves reach very little below the shoulders.",neutral,0.7842200994491577,0.020745355635881424,0.7842200994491577,0.030370740219950676,0.061531323939561844,0.012556599453091621,0.006500436458736658,0.08407550305128098,0.08407550305128098,0.7001445963978767,disgust
28,"The head dress is composed of a cap, called _talpock_, which is, in winter, of fine velvet embroidered with pearls or diamonds, and in summer, of a light shining silver stuff.",neutral,0.7925938963890076,0.09917712211608887,0.7925938963890076,0.015412240289151669,0.033722490072250366,0.009867706336081028,0.002114242874085903,0.047112323343753815,0.09917712211608887,0.6934167742729187,joy
28,"This is fixed on one side of the head, hanging a little way down with a gold tassel, and bound on, either with a circle of diamonds (as I have seen several) or a rich embroidered handkerchief.",neutral,0.8858736753463745,0.013303802348673344,0.8858736753463745,0.007735574617981911,0.022682758048176765,0.012603163719177246,0.0024812095798552036,0.05531971901655197,0.05531971901655197,0.8305539563298225,disgust
28,"On the other side of the head, the hair is laid flat; and here the ladies are at liberty to shew their fancies; some putting flowers, others a plume of heron's feathers, and, in short, what they please; but the most general fashion is a large _bouquet_ of jewels, made like natural flowers; that is, the buds, of pearl; the roses, of different coloured rubies: the jessamines, of diamonds; the jonquils, of topazes, &c. so well set and enamelled, 'tis hard to imagine any thing of that kind so beautiful.",neutral,0.4987775385379791,0.31951287388801575,0.4987775385379791,0.03260268270969391,0.022188710048794746,0.016121147200465202,0.0031206090934574604,0.1076764464378357,0.31951287388801575,0.17926466464996338,joy
28,"The hair hangs at its full length behind, divided into tresses braided with pearl or ribbon, which is always in great quantity.",neutral,0.7769518494606018,0.011902381666004658,0.7769518494606018,0.020107192918658257,0.03252634406089783,0.016804898157715797,0.008934750221669674,0.1327725201845169,0.1327725201845169,0.6441793292760849,disgust
